AAC_1_.3000317.HM036080.131_596.51 Made AAC_1_.3000317.HM036080.131_596.51 into gene. strand=+, frame=0
CMY_113.3002124.KM087836.0_1146.863 Made CMY_113.3002124.KM087836.0_1146.863 into gene. strand=+, frame=0
CMY_114.3002125.KM087846.0_1146.943 Made CMY_114.3002125.KM087846.0_1146.943 into gene. strand=+, frame=0
CMY_115.3002126.KM087839.0_1146.1020 Made CMY_115.3002126.KM087839.0_1146.1020 into gene. strand=+, frame=0
CMY_116.3002127.KM087840.0_1146.1098 Made CMY_116.3002127.KM087840.0_1146.1098 into gene. strand=+, frame=0
CMY_117.3002128.KM087844.0_1146.1178 Made CMY_117.3002128.KM087844.0_1146.1178 into gene. strand=+, frame=0
CMY_118.3002129.KM087838.0_1146.1265 Made CMY_118.3002129.KM087838.0_1146.1265 into gene. strand=+, frame=0
CMY_119.3002130.KM087845.0_1146.1344 Made CMY_119.3002130.KM087845.0_1146.1344 into gene. strand=+, frame=0
CMY_13.3002024.AY339625.3640_4786.1507 Made CMY_13.3002024.AY339625.3640_4786.1507 into gene. strand=-, frame=1
CMY_14.3002025.AJ555825.0_1146.1662 Made CMY_14.3002025.AJ555825.0_1146.1662 into gene. strand=+, frame=0
CMY_15.3002026.AJ555823.0_1146.1737 Made CMY_15.3002026.AJ555823.0_1146.1737 into gene. strand=+, frame=0
CMY_16.3002027.AJ781421.0_1146.1815 Made CMY_16.3002027.AJ781421.0_1146.1815 into gene. strand=+, frame=0
CMY_17.3002028.AY513266.164_1310.1895 Made CMY_17.3002028.AY513266.164_1310.1895 into gene. strand=+, frame=0
CMY_18.3002029.AY743434.46_1198.1974 Made CMY_18.3002029.AY743434.46_1198.1974 into gene. strand=+, frame=0
CMY_19.3002030.AB194410.0_1149.761 Made CMY_19.3002030.AB194410.0_1149.761 into gene. strand=+, frame=0
CMY_2.3002013.X91840.0_1146.821 Made CMY_2.3002013.X91840.0_1146.821 into gene. strand=+, frame=0
CMY_20.3002031.AY960293.0_1143.903 Made CMY_20.3002031.AY960293.0_1143.903 into gene. strand=+, frame=0
CMY_21.3002032.DQ139328.160_1306.957 Made CMY_21.3002032.DQ139328.160_1306.957 into gene. strand=+, frame=0
CMY_22.3002033.DQ256079.0_1146.1035 Made CMY_22.3002033.DQ256079.0_1146.1035 into gene. strand=+, frame=0
CMY_23.3002034.DQ463751.75_1221.1115 Made CMY_23.3002034.DQ463751.75_1221.1115 into gene. strand=+, frame=0
CMY_24.3002035.EF415650.0_1146.1195 Made CMY_24.3002035.EF415650.0_1146.1195 into gene. strand=+, frame=0
CMY_25.3002036.EU515249.0_1146.1282 Made CMY_25.3002036.EU515249.0_1146.1282 into gene. strand=+, frame=0
CMY_26.3002037.AB300358.0_1146.1361 Made CMY_26.3002037.AB300358.0_1146.1361 into gene. strand=+, frame=0
CMY_27.3002038.EU515250.0_1146.1442 Made CMY_27.3002038.EU515250.0_1146.1442 into gene. strand=+, frame=0
CMY_28.3002039.EF561644.0_1146.1547 Made CMY_28.3002039.EF561644.0_1146.1547 into gene. strand=+, frame=0
CMY_31.3002042.EF622224.0_1146.1776 Made CMY_31.3002042.EF622224.0_1146.1776 into gene. strand=+, frame=0
CMY_32.3002043.EU496815.0_1146.1858 Made CMY_32.3002043.EU496815.0_1146.1858 into gene. strand=+, frame=0
CMY_33.3002044.EU496816.0_1140.1914 Made CMY_33.3002044.EU496816.0_1140.1914 into gene. strand=+, frame=0
CMY_34.3002045.EF394370.0_1146.1993 Made CMY_34.3002045.EF394370.0_1146.1993 into gene. strand=+, frame=0
CMY_35.3002046.EF394371.0_1146.782 Made CMY_35.3002046.EF394371.0_1146.782 into gene. strand=+, frame=0
CMY_36.3002047.EU331426.1.2374_3520.3695 Made CMY_36.3002047.EU331426.1.2374_3520.3695 into gene. strand=+, frame=0
CMY_37.3002048.AB280919.0_1146.944 Made CMY_37.3002048.AB280919.0_1146.944 into gene. strand=+, frame=0
CMY_38.3002049.AM931008.0_1146.1021 Made CMY_38.3002049.AM931008.0_1146.1021 into gene. strand=+, frame=0
CMY_39.3002050.AB372224.0_1146.1099 Made CMY_39.3002050.AB372224.0_1146.1099 into gene. strand=+, frame=0
CMY_40.3002051.EU515251.0_1146.1266 Made CMY_40.3002051.EU515251.0_1146.1266 into gene. strand=+, frame=0
CMY_41.3002052.AB429270.14_1160.1345 Made CMY_41.3002052.AB429270.14_1160.1345 into gene. strand=+, frame=0
CMY_42.3002053.HM146927.0_1146.1422 Made CMY_42.3002053.HM146927.0_1146.1422 into gene. strand=+, frame=0
CMY_43.3002054.FJ360626.0_1146.1508 Made CMY_43.3002054.FJ360626.0_1146.1508 into gene. strand=+, frame=0
CMY_44.3002055.FJ437066.0_1134.1586 Made CMY_44.3002055.FJ437066.0_1134.1586 into gene. strand=+, frame=0
CMY_45.3002056.FN546177.0_1146.1663 Made CMY_45.3002056.FN546177.0_1146.1663 into gene. strand=+, frame=0
CMY_46.3002057.FN556186.0_1146.1738 Made CMY_46.3002057.FN556186.0_1146.1738 into gene. strand=+, frame=0
CMY_47.3002058.HM046998.1039_2185.1816 Made CMY_47.3002058.HM046998.1039_2185.1816 into gene. strand=+, frame=0
CMY_48.3002059.HM569226.1039_2185.1896 Made CMY_48.3002059.HM569226.1039_2185.1896 into gene. strand=+, frame=0
CMY_49.3002060.GQ402541.0_1146.1975 Made CMY_49.3002060.GQ402541.0_1146.1975 into gene. strand=+, frame=0
CMY_5.3002016.NG_035159.2373_3519.3360 Made CMY_5.3002016.NG_035159.2373_3519.3360 into gene. strand=+, frame=0
CMY_50.3002061.FN645444.0_1146.822 Made CMY_50.3002061.FN645444.0_1146.822 into gene. strand=+, frame=0
CMY_51.3002062.JQ733571.1027_2173.904 Made CMY_51.3002062.JQ733571.1027_2173.904 into gene. strand=+, frame=0
CMY_53.3002064.HQ336940.0_1146.958 Made CMY_53.3002064.HQ336940.0_1146.958 into gene. strand=+, frame=0
CMY_54.3002065.HM544039.0_1152.1036 Made CMY_54.3002065.HM544039.0_1152.1036 into gene. strand=+, frame=0
CMY_55.3002066.HM544040.0_1146.1116 Made CMY_55.3002066.HM544040.0_1146.1116 into gene. strand=+, frame=0
CMY_56.3002067.HQ322613.0_1146.1196 Made CMY_56.3002067.HQ322613.0_1146.1196 into gene. strand=+, frame=0
CMY_57.3002068.HQ285243.0_1146.1283 Made CMY_57.3002068.HQ285243.0_1146.1283 into gene. strand=+, frame=0
CMY_58.3002072.HQ185697.1267_2413.1362 Made CMY_58.3002072.HQ185697.1267_2413.1362 into gene. strand=+, frame=0
CMY_6.3002017.AJ011293.0_1146.1548 Made CMY_6.3002017.AJ011293.0_1146.1548 into gene. strand=+, frame=0
CMY_60.3002073.JF460794.0_1146.1625 Made CMY_60.3002073.JF460794.0_1146.1625 into gene. strand=+, frame=0
CMY_61.3002074.JF460795.0_1143.1701 Made CMY_61.3002074.JF460795.0_1143.1701 into gene. strand=+, frame=0
CMY_62.3002075.JF460796.0_1146.1777 Made CMY_62.3002075.JF460796.0_1146.1777 into gene. strand=+, frame=0
CMY_63.3002076.HQ650104.63_1209.1859 Made CMY_63.3002076.HQ650104.63_1209.1859 into gene. strand=+, frame=0
CMY_64.3002077.HQ832678.0_1146.1915 Made CMY_64.3002077.HQ832678.0_1146.1915 into gene. strand=+, frame=0
CMY_65.3002078.JF780936.63_1209.1994 Made CMY_65.3002078.JF780936.63_1209.1994 into gene. strand=+, frame=0
CMY_66.3002079.JN714478.1034_2180.783 Made CMY_66.3002079.JN714478.1034_2180.783 into gene. strand=+, frame=0
CMY_67.3002080.JQ711185.1027_2173.864 Made CMY_67.3002080.JQ711185.1027_2173.864 into gene. strand=+, frame=0
CMY_68.3002081.JN714480.1039_2185.945 Made CMY_68.3002081.JN714480.1039_2185.945 into gene. strand=+, frame=0
CMY_69.3002082.JX049132.0_1146.1022 Made CMY_69.3002082.JX049132.0_1146.1022 into gene. strand=+, frame=0
CMY_7.3002018.AJ011291.0_1146.1100 Made CMY_7.3002018.AJ011291.0_1146.1100 into gene. strand=+, frame=0
CMY_70.3002083.JX440350.1026_2172.1180 Made CMY_70.3002083.JX440350.1026_2172.1180 into gene. strand=+, frame=0
CMY_71.3002084.JQ711184.1026_2172.1267 Made CMY_71.3002084.JQ711184.1026_2172.1267 into gene. strand=+, frame=0
CMY_72.3002085.JX440352.1027_2173.1346 Made CMY_72.3002085.JX440352.1027_2173.1346 into gene. strand=+, frame=0
CMY_73.3002086.GQ351345.0_1146.1423 Made CMY_73.3002086.GQ351345.0_1146.1423 into gene. strand=+, frame=0
CMY_74.3002087.JX440349.1026_2172.1509 Made CMY_74.3002087.JX440349.1026_2172.1509 into gene. strand=+, frame=0
CMY_75.3002088.JQ733572.1027_2173.1587 Made CMY_75.3002088.JQ733572.1027_2173.1587 into gene. strand=+, frame=0
CMY_76.3002089.JQ733573.1027_2173.1664 Made CMY_76.3002089.JQ733573.1027_2173.1664 into gene. strand=+, frame=0
CMY_77.3002090.JX440353.1026_2172.1739 Made CMY_77.3002090.JX440353.1026_2172.1739 into gene. strand=+, frame=0
CMY_78.3002091.JQ733575.1027_2173.1817 Made CMY_78.3002091.JQ733575.1027_2173.1817 into gene. strand=+, frame=0
CMY_79.3002092.JQ733576.1027_2173.1897 Made CMY_79.3002092.JQ733576.1027_2173.1897 into gene. strand=+, frame=0
CMY_8.3002019.AF167990.612_1761.1976 Made CMY_8.3002019.AF167990.612_1761.1976 into gene. strand=+, frame=0
CMY_80.3002093.JQ733577.1026_2172.762 Made CMY_80.3002093.JQ733577.1026_2172.762 into gene. strand=+, frame=0
CMY_81.3002094.JQ733578.1007_2153.823 Made CMY_81.3002094.JQ733578.1007_2153.823 into gene. strand=+, frame=0
CMY_82.3002095.KJ207203.5_1151.905 Made CMY_82.3002095.KJ207203.5_1151.905 into gene. strand=+, frame=0
CMY_83.3002096.JX440351.1026_2172.959 Made CMY_83.3002096.JX440351.1026_2172.959 into gene. strand=+, frame=0
CMY_84.3002097.JQ733579.1027_2173.1037 Made CMY_84.3002097.JQ733579.1027_2173.1037 into gene. strand=+, frame=0
CMY_85.3002098.KJ207202.548_1694.1117 Made CMY_85.3002098.KJ207202.548_1694.1117 into gene. strand=+, frame=0
CMY_86.3002099.KJ207204.579_1725.1197 Made CMY_86.3002099.KJ207204.579_1725.1197 into gene. strand=+, frame=0
CMY_9.3002020.AB061794.6017_7166.1363 Made CMY_9.3002020.AB061794.6017_7166.1363 into gene. strand=+, frame=0
CMY_90.3002103.HE819404.0_1146.1444 Made CMY_90.3002103.HE819404.0_1146.1444 into gene. strand=+, frame=0
CMY_93.3002106.KF992025.1026_2172.1549 Made CMY_93.3002106.KF992025.1026_2172.1549 into gene. strand=+, frame=0
CMY_94.3002107.JX514368.271_1417.1626 Made CMY_94.3002107.JX514368.271_1417.1626 into gene. strand=+, frame=0
CMY_95.3002108.JX514369.296_1442.1702 Made CMY_95.3002108.JX514369.296_1442.1702 into gene. strand=+, frame=0
CMY_98.3002111.KC603538.0_1131.1778 Made CMY_98.3002111.KC603538.0_1131.1778 into gene. strand=+, frame=0
CMY_99.3002070.KF305673.17_1163.1860 Made CMY_99.3002070.KF305673.17_1163.1860 into gene. strand=+, frame=0
CPS_1.3003716.KP109675.1328_2201.3431 Made CPS_1.3003716.KP109675.1328_2201.3431 into gene. strand=+, frame=0
CRP.3000518.AP009048.4153663_4154296.461 Made CRP.3000518.AP009048.4153663_4154296.461 into gene. strand=-, frame=1
CTX_M_1.3001864.X92506.0_876.1916 Made CTX_M_1.3001864.X92506.0_876.1916 into gene. strand=+, frame=0
CTX_M_10.3001873.AY598759.0_876.1995 Made CTX_M_10.3001873.AY598759.0_876.1995 into gene. strand=+, frame=0
CTX_M_100.3001959.FR682582.0_876.784 Made CTX_M_100.3001959.FR682582.0_876.784 into gene. strand=+, frame=0
CTX_M_101.3001960.HQ398214.249_1125.865 Made CTX_M_101.3001960.HQ398214.249_1125.865 into gene. strand=+, frame=0
CTX_M_102.3001961.HQ398215.244_1120.946 Made CTX_M_102.3001961.HQ398215.244_1120.946 into gene. strand=+, frame=0
CTX_M_103.3001962.HG423149.39_915.1026 Made CTX_M_103.3001962.HG423149.39_915.1026 into gene. strand=+, frame=0
CTX_M_104.3001963.HQ833652.235_1111.1104 Made CTX_M_104.3001963.HQ833652.235_1111.1104 into gene. strand=+, frame=0
CTX_M_105.3001965.HQ833651.244_1120.1184 Made CTX_M_105.3001965.HQ833651.244_1120.1184 into gene. strand=+, frame=0
CTX_M_111.3001971.JF274243.0_876.1740 Made CTX_M_111.3001971.JF274243.0_876.1740 into gene. strand=+, frame=0
CTX_M_112.3001972.JF274246.0_876.1818 Made CTX_M_112.3001972.JF274246.0_876.1818 into gene. strand=+, frame=0
CTX_M_113.3001973.JF274247.0_876.1901 Made CTX_M_113.3001973.JF274247.0_876.1901 into gene. strand=+, frame=0
CTX_M_114.3001974.GQ351346.0_876.1980 Made CTX_M_114.3001974.GQ351346.0_876.1980 into gene. strand=+, frame=0
CTX_M_115.3001975.KJ911020.111_987.766 Made CTX_M_115.3001975.KJ911020.111_987.766 into gene. strand=+, frame=0
CTX_M_116.3001976.JF966749.157_1033.824 Made CTX_M_116.3001976.JF966749.157_1033.824 into gene. strand=+, frame=0
CTX_M_117.3001977.JN227085.351_1227.906 Made CTX_M_117.3001977.JN227085.351_1227.906 into gene. strand=+, frame=0
CTX_M_12.3001875.AF305837.0_876.1008 Made CTX_M_12.3001875.AF305837.0_876.1008 into gene. strand=+, frame=0
CTX_M_121.3001980.JN790862.244_1120.1085 Made CTX_M_121.3001980.JN790862.244_1120.1085 into gene. strand=+, frame=0
CTX_M_122.3001981.JN790863.232_1108.1167 Made CTX_M_122.3001981.JN790863.232_1108.1167 into gene. strand=+, frame=0
CTX_M_123.3001982.JN790864.238_1114.1254 Made CTX_M_123.3001982.JN790864.238_1114.1254 into gene. strand=+, frame=0
CTX_M_124.3001983.JQ429324.0_876.1333 Made CTX_M_124.3001983.JQ429324.0_876.1333 into gene. strand=+, frame=0
CTX_M_125.3001984.JQ724542.174_1050.1410 Made CTX_M_125.3001984.JQ724542.174_1050.1410 into gene. strand=+, frame=0
CTX_M_126.3001985.AB703103.0_876.1476 Made CTX_M_126.3001985.AB703103.0_876.1476 into gene. strand=+, frame=0
CTX_M_129.3001988.JX017364.238_1114.1550 Made CTX_M_129.3001988.JX017364.238_1114.1550 into gene. strand=+, frame=0
CTX_M_13.3001876.AF252623.0_876.1627 Made CTX_M_13.3001876.AF252623.0_876.1627 into gene. strand=+, frame=0
CTX_M_130.3001989.JX017365.244_1120.1703 Made CTX_M_130.3001989.JX017365.244_1120.1703 into gene. strand=+, frame=0
CTX_M_132.3001991.JX313020.0_876.1861 Made CTX_M_132.3001991.JX313020.0_876.1861 into gene. strand=+, frame=0
CTX_M_134.3001992.JX896165.0_876.1964 Made CTX_M_134.3001992.JX896165.0_876.1964 into gene. strand=+, frame=0
CTX_M_136.3001995.KC351754.157_1033.2042 Made CTX_M_136.3001995.KC351754.157_1033.2042 into gene. strand=+, frame=0
CTX_M_137.3001994.AB900900.0_876.785 Made CTX_M_137.3001994.AB900900.0_876.785 into gene. strand=+, frame=0
CTX_M_139.3001997.KC107824.0_876.866 Made CTX_M_139.3001997.KC107824.0_876.866 into gene. strand=+, frame=0
CTX_M_14.3001877.AF252622.1740_2616.947 Made CTX_M_14.3001877.AF252622.1740_2616.947 into gene. strand=+, frame=0
CTX_M_141.3001999.KC964871.0_876.1027 Made CTX_M_141.3001999.KC964871.0_876.1027 into gene. strand=+, frame=0
CTX_M_142.3002000.KF240809.0_876.1105 Made CTX_M_142.3002000.KF240809.0_876.1105 into gene. strand=+, frame=0
CTX_M_144.3002002.KJ020573.274_1150.1185 Made CTX_M_144.3002002.KJ020573.274_1150.1185 into gene. strand=+, frame=0
CTX_M_147.3002005.KF513180.0_876.1272 Made CTX_M_147.3002005.KF513180.0_876.1272 into gene. strand=+, frame=0
CTX_M_148.3002006.KJ020574.244_1120.1351 Made CTX_M_148.3002006.KJ020574.244_1120.1351 into gene. strand=+, frame=0
CTX_M_15.3001878.AY044436.1435_2311.1430 Made CTX_M_15.3001878.AY044436.1435_2311.1430 into gene. strand=+, frame=0
CTX_M_151.3002008.AB916359.793_1708.1511 Made CTX_M_151.3002008.AB916359.793_1708.1511 into gene. strand=+, frame=0
CTX_M_152.3002009.KJ461948.3_876.1589 Made CTX_M_152.3002009.KJ461948.3_876.1589 into gene. strand=+, frame=0
CTX_M_155.3003163.KM211508.0_876.1666 Made CTX_M_155.3003163.KM211508.0_876.1666 into gene. strand=+, frame=0
CTX_M_156.3003164.KM211509.0_876.1741 Made CTX_M_156.3003164.KM211509.0_876.1741 into gene. strand=+, frame=0
CTX_M_157.3003165.KM211510.0_876.1819 Made CTX_M_157.3003165.KM211510.0_876.1819 into gene. strand=+, frame=0
CTX_M_158.3003166.KM211691.0_876.1902 Made CTX_M_158.3003166.KM211691.0_876.1902 into gene. strand=+, frame=0
CTX_M_159.3003167.KP050493.0_876.2120 Made CTX_M_159.3003167.KP050493.0_876.2120 into gene. strand=+, frame=0
CTX_M_16.3001879.AY029068.0_876.767 Made CTX_M_16.3001879.AY029068.0_876.767 into gene. strand=+, frame=0
CTX_M_17.3001880.AY033516.2835_3711.907 Made CTX_M_17.3001880.AY033516.2835_3711.907 into gene. strand=+, frame=0
CTX_M_19.3001881.AF325134.0_876.1009 Made CTX_M_19.3001881.AF325134.0_876.1009 into gene. strand=+, frame=0
CTX_M_2.3001865.DQ125241.0_876.1086 Made CTX_M_2.3001865.DQ125241.0_876.1086 into gene. strand=+, frame=0
CTX_M_20.3001882.AJ416344.303_1179.1168 Made CTX_M_20.3001882.AJ416344.303_1179.1168 into gene. strand=+, frame=0
CTX_M_21.3001883.AJ416346.556_1432.1255 Made CTX_M_21.3001883.AJ416346.556_1432.1255 into gene. strand=+, frame=0
CTX_M_22.3001884.AY080894.3_879.1334 Made CTX_M_22.3001884.AY080894.3_879.1334 into gene. strand=+, frame=0
CTX_M_23.3001885.AF488377.62_938.1411 Made CTX_M_23.3001885.AF488377.62_938.1411 into gene. strand=+, frame=0
CTX_M_24.3001886.AY143430.0_876.1477 Made CTX_M_24.3001886.AY143430.0_876.1477 into gene. strand=+, frame=0
CTX_M_25.3001887.AF518567.2320_3196.1551 Made CTX_M_25.3001887.AF518567.2320_3196.1551 into gene. strand=+, frame=0
CTX_M_26.3001888.AY157676.0_876.1628 Made CTX_M_26.3001888.AY157676.0_876.1628 into gene. strand=+, frame=0
CTX_M_27.3001889.AY156923.0_876.1704 Made CTX_M_27.3001889.AY156923.0_876.1704 into gene. strand=+, frame=0
CTX_M_28.3001890.AJ549244.0_876.1780 Made CTX_M_28.3001890.AJ549244.0_876.1780 into gene. strand=+, frame=0
CTX_M_29.3001891.AY267213.0_876.1862 Made CTX_M_29.3001891.AY267213.0_876.1862 into gene. strand=+, frame=0
CTX_M_3.3001866.Y10278.0_876.1965 Made CTX_M_3.3001866.Y10278.0_876.1965 into gene. strand=+, frame=0
CTX_M_30.3001892.AY292654.0_876.2043 Made CTX_M_30.3001892.AY292654.0_876.2043 into gene. strand=+, frame=0
CTX_M_31.3001893.AJ567481.0_876.786 Made CTX_M_31.3001893.AJ567481.0_876.786 into gene. strand=+, frame=0
CTX_M_32.3001894.AJ557142.0_876.867 Made CTX_M_32.3001894.AJ557142.0_876.867 into gene. strand=+, frame=0
CTX_M_33.3001895.AY238472.12_888.948 Made CTX_M_33.3001895.AY238472.12_888.948 into gene. strand=-, frame=1
CTX_M_34.3001896.AY515297.0_876.1028 Made CTX_M_34.3001896.AY515297.0_876.1028 into gene. strand=+, frame=0
CTX_M_35.3001897.AB176534.0_876.1106 Made CTX_M_35.3001897.AB176534.0_876.1106 into gene. strand=+, frame=0
CTX_M_36.3001898.AB177384.0_876.1186 Made CTX_M_36.3001898.AB177384.0_876.1186 into gene. strand=+, frame=0
CTX_M_37.3001899.AY649755.17_893.1273 Made CTX_M_37.3001899.AY649755.17_893.1273 into gene. strand=+, frame=0
CTX_M_38.3001900.AY822595.22_898.1352 Made CTX_M_38.3001900.AY822595.22_898.1352 into gene. strand=+, frame=0
CTX_M_39.3001901.AY954516.0_876.1431 Made CTX_M_39.3001901.AY954516.0_876.1431 into gene. strand=+, frame=0
CTX_M_4.3001867.Y14156.0_876.1512 Made CTX_M_4.3001867.Y14156.0_876.1512 into gene. strand=+, frame=0
CTX_M_40.3001902.AY750914.0_873.1590 Made CTX_M_40.3001902.AY750914.0_873.1590 into gene. strand=+, frame=0
CTX_M_41.3001903.DQ023162.0_876.1667 Made CTX_M_41.3001903.DQ023162.0_876.1667 into gene. strand=+, frame=0
CTX_M_42.3001904.DQ061159.346_1222.1742 Made CTX_M_42.3001904.DQ061159.346_1222.1742 into gene. strand=+, frame=0
CTX_M_43.3001905.DQ102702.0_876.1820 Made CTX_M_43.3001905.DQ102702.0_876.1820 into gene. strand=+, frame=0
CTX_M_44.3001906.D37830.90_966.1903 Made CTX_M_44.3001906.D37830.90_966.1903 into gene. strand=+, frame=0
CTX_M_45.3001907.D89862.111_981.1981 Made CTX_M_45.3001907.D89862.111_981.1981 into gene. strand=+, frame=0
CTX_M_46.3001908.AY847147.81_957.768 Made CTX_M_46.3001908.AY847147.81_957.768 into gene. strand=+, frame=0
CTX_M_47.3001909.AY847143.82_958.825 Made CTX_M_47.3001909.AY847143.82_958.825 into gene. strand=+, frame=0
CTX_M_48.3001910.AY847144.81_957.908 Made CTX_M_48.3001910.AY847144.81_957.908 into gene. strand=+, frame=0
CTX_M_49.3001911.AY847145.81_957.1010 Made CTX_M_49.3001911.AY847145.81_957.1010 into gene. strand=+, frame=0
CTX_M_5.3001868.U95364.5_881.1087 Made CTX_M_5.3001868.U95364.5_881.1087 into gene. strand=+, frame=0
CTX_M_50.3001912.AY847146.82_958.1169 Made CTX_M_50.3001912.AY847146.82_958.1169 into gene. strand=+, frame=0
CTX_M_51.3001913.DQ211987.0_876.1256 Made CTX_M_51.3001913.DQ211987.0_876.1256 into gene. strand=+, frame=0
CTX_M_52.3001914.DQ223685.0_876.1335 Made CTX_M_52.3001914.DQ223685.0_876.1335 into gene. strand=+, frame=0
CTX_M_53.3001915.DQ268764.5891_6767.1412 Made CTX_M_53.3001915.DQ268764.5891_6767.1412 into gene. strand=+, frame=0
CTX_M_54.3001916.DQ303459.2174_3050.1478 Made CTX_M_54.3001916.DQ303459.2174_3050.1478 into gene. strand=+, frame=0
CTX_M_55.3001917.DQ885477.0_876.1552 Made CTX_M_55.3001917.DQ885477.0_876.1552 into gene. strand=+, frame=0
CTX_M_56.3001918.EF374097.0_876.1629 Made CTX_M_56.3001918.EF374097.0_876.1629 into gene. strand=+, frame=0
CTX_M_58.3001919.EF210159.0_876.1705 Made CTX_M_58.3001919.EF210159.0_876.1705 into gene. strand=+, frame=0
CTX_M_59.3001920.DQ408762.0_876.1781 Made CTX_M_59.3001920.DQ408762.0_876.1781 into gene. strand=+, frame=0
CTX_M_6.3001869.AJ005044.0_876.1863 Made CTX_M_6.3001869.AJ005044.0_876.1863 into gene. strand=+, frame=0
CTX_M_60.3001921.AM411407.0_876.1966 Made CTX_M_60.3001921.AM411407.0_876.1966 into gene. strand=+, frame=0
CTX_M_61.3001922.EF219142.10_886.2044 Made CTX_M_61.3001922.EF219142.10_886.2044 into gene. strand=+, frame=0
CTX_M_62.3001923.EF219134.2125_3001.787 Made CTX_M_62.3001923.EF219134.2125_3001.787 into gene. strand=+, frame=0
CTX_M_63.3001924.AB205197.3_876.868 Made CTX_M_63.3001924.AB205197.3_876.868 into gene. strand=+, frame=0
CTX_M_64.3001925.AB284167.225_1101.949 Made CTX_M_64.3001925.AB284167.225_1101.949 into gene. strand=+, frame=0
CTX_M_65.3001926.EF418608.9_885.1029 Made CTX_M_65.3001926.EF418608.9_885.1029 into gene. strand=+, frame=0
CTX_M_66.3001927.EF576988.239_1115.1107 Made CTX_M_66.3001927.EF576988.239_1115.1107 into gene. strand=+, frame=0
CTX_M_67.3001928.EF581888.0_876.1187 Made CTX_M_67.3001928.EF581888.0_876.1187 into gene. strand=+, frame=0
CTX_M_68.3001929.EU177100.4_880.1274 Made CTX_M_68.3001929.EU177100.4_880.1274 into gene. strand=+, frame=0
CTX_M_69.3001930.EU402393.0_876.1353 Made CTX_M_69.3001930.EU402393.0_876.1353 into gene. strand=+, frame=0
CTX_M_7.3001870.AJ005045.0_876.1432 Made CTX_M_7.3001870.AJ005045.0_876.1432 into gene. strand=+, frame=0
CTX_M_71.3001932.FJ815436.195_1071.1513 Made CTX_M_71.3001932.FJ815436.195_1071.1513 into gene. strand=+, frame=0
